ID Commande,Date Commande,Nom Client,Pays,geoID,Code Pays,Region,Segment,Date Livraison,Mode Livraison
BN-2019-2088809,2019-06-25,Kristal McCaslin,Tchad,TD,TCD,Afrique centrale,Entreprise,2019-07-01,Economie
AZ-2019-3184977,2019-06-25,Benjamin Lee,Afrique du Sud,ZA,ZAF,Afrique centrale,Entreprise,2019-06-27,Economie Plus
AZ-2019-2188891,2019-06-25,Sharon Kerley,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2019-06-30,Economie Plus
AZ-2019-9292431,2019-06-25,Tilly Payne,Angola,AO,AGO,Afrique de l'Est,Consommateur,2019-06-29,Economie
AZ-2019-4484783,2019-06-25,Erin Rogers,Bénin,BJ,BEN,Afrique australe,Consommateur,2019-06-30,Economie
BN-2019-9564073,2019-06-26,Toni Lanz,Botswana,BW,BWA,Afrique australe,Consommateur,2019-07-01,Economie
BN-2019-1458748,2019-06-26,Maynard Moorman,Afrique du Sud,ZA,ZAF,Afrique australe,Consommateur,2019-07-01,Economie
AZ-2019-3255631,2019-06-26,Rory Gunson,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2019-07-02,Economie
AZ-2019-6497288,2019-06-26,Sue Castaneda,Angola,AO,AGO,Afrique australe,Home Office,2019-06-30,Economie
AZ-2019-9815081,2019-06-26,Jacob Carter,Bénin,BJ,BEN,Afrique de l'Ouest,Consommateur,2019-06-28,Economie Plus
AZ-2019-4764451,2019-06-26,Toby Patterson,Botswana,BW,BWA,Afrique australe,Home Office,2019-06-28,Economie Plus
AZ-2019-3673606,2019-06-26,Leo Jenkins,Burkina Faso,BF,BFA,Afrique de l'Ouest,Home Office,2019-07-03,Economie
AZ-2019-5157015,2019-06-26,Thomas Thompson,Burundi,BI,BDI,Afrique centrale,Entreprise,2019-07-02,Economie
AZ-2019-2110602,2019-06-26,Kaitlyn Dorsch,Cabo Verde,CV,CPV,Afrique de l'Ouest,Entreprise,2019-06-28,Prioritaire
AZ-2019-533150,2019-06-26,Xavier Burford,Cameroun,CM,CMR,Afrique centrale,Entreprise,2019-07-01,Economie
AZ-2019-3039763,2019-06-27,Lily Skurrie,Comores,KM,COM,Afrique de l'Est,Entreprise,2019-07-01,Economie
AZ-2019-7106624,2019-06-27,Xavier Synan,Congo,CG,COG,Afrique centrale,Consommateur,2019-07-01,Economie
AZ-2019-176207,2019-06-27,Joe Gilbert,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Home Office,2019-07-01,Economie
BN-2019-7312501,2019-06-27,Koby Ricketson,Djibouti,DJ,DJI,Afrique de l'Est,Entreprise,2019-07-03,Economie
AZ-2019-1888707,2019-06-27,Alfonso Gomez,DR Congo,CD,COD,Afrique centrale,Entreprise,2019-06-29,Economie Plus
AZ-2019-7614787,2019-06-27,Caitlin Schmidt,Egypte,EG,EGY,Afrique du Nord,Entreprise,2019-07-03,Economie
AZ-2019-7427594,2019-06-27,Cora Konieczny,Érythrée,ER,ERI,Afrique de l'Est,Home Office,2019-06-28,Prioritaire
AZ-2019-5614288,2019-06-30,Michael Wilson,Éthiopie,ET,ETH,Afrique de l'Est,Home Office,2019-06-30,Immédiate
AZ-2019-1270889,2019-06-30,Jason Roger,Gabon,GA,GAB,Afrique centrale,Entreprise,2019-07-05,Economie Plus
AZ-2019-4709921,2019-06-30,Koby Ricketson,Gambie,GM,GMB,Afrique de l'Ouest,Entreprise,2019-07-07,Economie
AZ-2019-8488653,2019-06-30,Libby McDonald,Ghana,GH,GHA,Afrique de l'Ouest,Home Office,2019-07-04,Economie
AZ-2019-8202914,2019-06-30,Patricia Epps,Guinée,GN,GIN,Afrique de l'Ouest,Entreprise,2019-07-04,Economie
BN-2019-4460556,2019-07-01,Skye Hammond,Guinée équatoriale,GQ,GNQ,Afrique centrale,Entreprise,2019-07-04,Economie Plus
AZ-2019-2210419,2019-07-01,Tyson Hanna,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Consommateur,2019-07-03,Economie Plus
AZ-2019-4726682,2019-07-01,Ben Summerville,Kenya,KE,KEN,Afrique de l'Est,Consommateur,2019-07-04,Prioritaire
AZ-2019-1627847,2019-07-01,Logan Allan,Lesotho,LS,LSO,Afrique australe,Entreprise,2019-07-05,Economie
AZ-2019-8773911,2019-07-02,Nancy Seay,Libéria,LR,LBR,Afrique de l'Ouest,Consommateur,2019-07-06,Economie
BN-2019-8625232,2019-07-03,Steven Cordoba,Libye,LY,LBY,Afrique du Nord,Consommateur,2019-07-06,Economie Plus
AZ-2019-110527,2019-07-03,Kiara Allen,Madagascar,MG,MDG,Afrique de l'Est,Consommateur,2019-07-08,Economie
BN-2019-5409026,2019-07-04,Harry Ahmed,Malawi,MW,MWI,Afrique australe,Consommateur,2019-07-09,Economie
AZ-2019-6246493,2019-07-04,Eden Kern,Mali,ML,MLI,Afrique de l'Ouest,Consommateur,2019-07-09,Economie
AZ-2019-9538326,2019-07-04,Katie Thom,Maroc,MA,MAR,Afrique du Nord,Entreprise,2019-07-04,Immédiate
BN-2019-6091035,2019-07-05,Anna Macdonald,Maurice,MU,MUS,Afrique de l'Est,Consommateur,2019-07-09,Economie
AZ-2019-9743631,2019-07-05,Nicole Carr,Mauritanie,MR,MRT,Afrique du Nord,Consommateur,2019-07-08,Economie Plus
AZ-2019-2427220,2019-07-05,Rory Jess,Mozambique,MZ,MOZ,Afrique australe,Home Office,2019-07-08,Prioritaire
AZ-2019-2661434,2019-07-07,Catharine Robbins,Namibie,NA,NAM,Afrique australe,Entreprise,2019-07-12,Economie
BN-2019-7867544,2019-07-07,Ebony Northcott,Niger,NE,NER,Afrique de l'Ouest,Consommateur,2019-07-11,Economie
AZ-2019-6401061,2019-07-07,Isabelle Grimstone,Nigeria,NG,NGA,Afrique de l'Ouest,Consommateur,2019-07-12,Economie Plus
AZ-2019-7540023,2019-07-07,Catharine Robbins,Ouganda,UG,UGA,Afrique de l'Est,Entreprise,2019-07-09,Economie Plus
AZ-2019-3370172,2019-07-07,Lily Skurrie,République centrafricaine,CF,CAF,Afrique centrale,Entreprise,2019-07-12,Economie Plus
AZ-2019-9433956,2019-07-08,Patricia Smith,Rwanda,RW,RWA,Afrique de l'Est,Entreprise,2019-07-12,Economie
BN-2019-9995192,2019-07-09,Hayley Baldwinson,São Tomé and Príncipe,ST,STP,Afrique centrale,Consommateur,2019-07-10,Prioritaire
BN-2019-5088203,2019-07-10,Jodie Mellor,Sénégal,SN,SEN,Afrique de l'Ouest,Consommateur,2019-07-13,Prioritaire
AZ-2019-4865312,2019-07-10,Rachel Goddard,Seychelles,SC,SYC,Afrique de l'Est,Consommateur,2019-07-14,Economie
AZ-2019-3888440,2019-07-10,Leon Barnes,Sierra Leone,SL,SLE,Afrique de l'Ouest,Consommateur,2019-07-14,Economie
BN-2019-3416372,2019-07-10,Georgia Blackburn,Somalie,SO,SOM,Afrique de l'Est,Entreprise,2019-07-14,Economie Plus
AZ-2019-3762374,2019-07-11,Evie Flockhart,Soudan,SD,SDN,Afrique de l'Est,Consommateur,2019-07-15,Economie
AZ-2019-9712649,2019-07-11,Zoe Lanigan,Soudan du Sud,SS,SSD,Afrique de l'Est,Entreprise,2019-07-16,Economie
AZ-2019-8061862,2019-07-13,Jayden Ali,Tchad,TD,TCD,Afrique centrale,Consommateur,2019-07-16,Prioritaire
AZ-2019-7090421,2019-07-14,Hayley Baldwinson,Afrique du Sud,ZA,ZAF,Afrique centrale,Consommateur,2019-07-18,Economie Plus
AZ-2019-2071548,2019-07-14,Charlie Donnelly,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2019-07-16,Prioritaire
BN-2019-4805161,2019-07-14,Casey Beckett,Angola,AO,AGO,Afrique de l'Est,Home Office,2019-07-21,Economie
AZ-2019-7906967,2019-07-14,Jessie White,Bénin,BJ,BEN,Afrique australe,Consommateur,2019-07-16,Economie Plus
BN-2019-8433549,2019-07-15,Luther King,Botswana,BW,BWA,Afrique australe,Consommateur,2019-07-19,Economie
BN-2019-5261213,2019-07-16,Isaac David,Afrique du Sud,ZA,ZAF,Afrique australe,Entreprise,2019-07-21,Economie
AZ-2019-7709968,2019-07-16,Norma McCowan,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2019-07-19,Economie Plus
AZ-2019-9252618,2019-07-16,John Kemp,Angola,AO,AGO,Afrique australe,Home Office,2019-07-20,Economie Plus
AZ-2019-399532,2019-07-16,Adam Bentley,Bénin,BJ,BEN,Afrique de l'Ouest,Consommateur,2019-07-20,Economie
AZ-2019-3822265,2019-07-16,Alta Nokes,Botswana,BW,BWA,Afrique australe,Home Office,2019-07-21,Economie
AZ-2019-7559848,2019-07-16,Ava Corbin,Burkina Faso,BF,BFA,Afrique de l'Ouest,Home Office,2019-07-17,Prioritaire
AZ-2019-7613436,2019-07-16,Lydia Fowler,Burundi,BI,BDI,Afrique centrale,Entreprise,2019-07-22,Economie
BN-2019-9608893,2019-07-17,Indiana Wekey,Cabo Verde,CV,CPV,Afrique de l'Ouest,Entreprise,2019-07-22,Economie
AZ-2019-2763663,2019-07-18,Everett Dunbar,Cameroun,CM,CMR,Afrique centrale,Entreprise,2019-07-22,Economie
AZ-2019-839784,2019-07-18,Lucas Wood,Comores,KM,COM,Afrique de l'Est,Entreprise,2019-07-18,Immédiate
BN-2019-6469413,2019-07-19,George Bryan,Congo,CG,COG,Afrique centrale,Consommateur,2019-07-23,Economie
AZ-2019-7674132,2019-07-21,Ewan Hyde,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Consommateur,2019-07-21,Immédiate
BN-2019-2290642,2019-07-22,Terence Welch,Djibouti,DJ,DJI,Afrique de l'Est,Consommateur,2019-07-24,Economie Plus
AZ-2019-2800894,2019-07-22,Lori Miller,DR Congo,CD,COD,Afrique centrale,Consommateur,2019-07-24,Prioritaire
AZ-2019-586948,2019-07-22,Charlie Horrocks,Egypte,EG,EGY,Afrique du Nord,Consommateur,2019-07-24,Economie Plus
BN-2019-7302833,2019-07-24,Scarlett Truchanas,Érythrée,ER,ERI,Afrique de l'Est,Entreprise,2019-07-28,Economie
BN-2019-2393314,2019-07-24,Joseph Wright,Éthiopie,ET,ETH,Afrique de l'Est,Home Office,2019-07-27,Prioritaire
AZ-2019-1036259,2019-07-24,Nicole Howard,Gabon,GA,GAB,Afrique centrale,Consommateur,2019-07-27,Prioritaire
AZ-2019-8976002,2019-07-26,Rory Jess,Gambie,GM,GMB,Afrique de l'Ouest,Home Office,2019-07-28,Economie Plus
AZ-2019-275213,2019-07-26,John Basser,Ghana,GH,GHA,Afrique de l'Ouest,Entreprise,2019-07-30,Economie
AZ-2019-7380286,2019-07-27,Phoebe Moore,Guinée,GN,GIN,Afrique de l'Ouest,Entreprise,2019-07-31,Economie
AZ-2019-8682388,2019-07-28,Rory Martindale,Guinée équatoriale,GQ,GNQ,Afrique centrale,Consommateur,2019-07-31,Prioritaire
AZ-2019-4277891,2019-07-28,Will Poynton,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Consommateur,2019-08-03,Economie
AZ-2019-1993253,2019-07-28,Rose Nicolay,Kenya,KE,KEN,Afrique de l'Est,Home Office,2019-08-03,Economie
AZ-2019-8512143,2019-07-28,Jasmine Slater,Lesotho,LS,LSO,Afrique australe,Entreprise,2019-07-30,Prioritaire
AZ-2019-4257204,2019-07-28,Millie Arnold,Libéria,LR,LBR,Afrique de l'Ouest,Consommateur,2019-07-31,Economie Plus
AZ-2019-6299049,2019-07-29,Harry Ahmed,Libye,LY,LBY,Afrique du Nord,Consommateur,2019-08-03,Economie
BN-2019-9861831,2019-07-30,Leroy Samson,Madagascar,MG,MDG,Afrique de l'Est,Home Office,2019-08-04,Economie Plus
AZ-2019-6791682,2019-07-30,Joyce Cornell,Malawi,MW,MWI,Afrique australe,Consommateur,2019-08-03,Economie
AZ-2019-5463403,2019-07-30,Mark Burkett,Mali,ML,MLI,Afrique de l'Ouest,Home Office,2019-08-04,Economie
AZ-2019-3145112,2019-07-30,Leo Bannister,Maroc,MA,MAR,Afrique du Nord,Home Office,2019-08-04,Economie
AZ-2019-4696834,2019-07-30,Philip Newsom,Maurice,MU,MUS,Afrique de l'Est,Entreprise,2019-08-04,Economie
AZ-2019-963453,2019-07-30,Ruby Nicholls,Mauritanie,MR,MRT,Afrique du Nord,Entreprise,2019-07-31,Prioritaire
BN-2019-5571092,2019-07-30,Crystal Turner,Mozambique,MZ,MOZ,Afrique australe,Consommateur,2019-08-04,Economie
AZ-2019-1538989,2019-07-31,Molly Crawford,Namibie,NA,NAM,Afrique australe,Entreprise,2019-08-07,Economie
AZ-2019-8335609,2019-07-31,Leah Barrett,Niger,NE,NER,Afrique de l'Ouest,Consommateur,2019-08-05,Economie Plus
AZ-2019-2300523,2019-07-31,Rebecca Chamberlain,Nigeria,NG,NGA,Afrique de l'Ouest,Home Office,2019-08-04,Economie
AZ-2019-1021956,2019-07-31,Sandra Hooks,Ouganda,UG,UGA,Afrique de l'Est,Entreprise,2019-08-06,Economie
AZ-2019-2021789,2019-07-31,Isabelle Torpy,République centrafricaine,CF,CAF,Afrique centrale,Consommateur,2019-08-04,Economie Plus
AZ-2019-739354,2019-07-31,Maya Summers,Rwanda,RW,RWA,Afrique de l'Est,Home Office,2019-08-02,Economie Plus
AZ-2019-168273,2019-07-31,Rory Braim,São Tomé and Príncipe,ST,STP,Afrique centrale,Consommateur,2019-08-03,Prioritaire
BN-2019-4616231,2019-08-01,Abby Muramats,Sénégal,SN,SEN,Afrique de l'Ouest,Consommateur,2019-08-01,Immédiate
AZ-2019-729084,2019-08-01,Kiera Chandler,Seychelles,SC,SYC,Afrique de l'Est,Consommateur,2019-08-06,Economie Plus
AZ-2019-4892329,2019-08-01,Oscar Clayton,Sierra Leone,SL,SLE,Afrique de l'Ouest,Consommateur,2019-08-06,Economie
BN-2019-6598534,2019-08-02,Lola Dale,Somalie,SO,SOM,Afrique de l'Est,Consommateur,2019-08-08,Economie
AZ-2019-4467303,2019-08-02,Harry Ahmed,Soudan,SD,SDN,Afrique de l'Est,Consommateur,2019-08-07,Economie
AZ-2019-6271247,2019-08-02,Blake Lymburner,Soudan du Sud,SS,SSD,Afrique de l'Est,Consommateur,2019-08-05,Prioritaire
AZ-2019-2584189,2019-08-02,Amber Adams,Tchad,TD,TCD,Afrique centrale,Entreprise,2019-08-06,Economie
AZ-2019-2348970,2019-08-02,Judith Franke,Afrique du Sud,ZA,ZAF,Afrique centrale,Home Office,2019-08-07,Economie
AZ-2019-2767190,2019-08-02,Kayleigh Farmer,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2019-08-05,Economie Plus
BN-2019-3864024,2019-08-02,Benjamin Humphries,Angola,AO,AGO,Afrique de l'Est,Consommateur,2019-08-06,Economie
AZ-2019-6660694,2019-08-02,Joel Peters,Bénin,BJ,BEN,Afrique australe,Home Office,2019-08-07,Economie
AZ-2019-7450631,2019-08-02,Daniel Hamilton,Botswana,BW,BWA,Afrique australe,Home Office,2019-08-04,Economie Plus
AZ-2019-1343992,2019-08-02,Imogen Symon,Afrique du Sud,ZA,ZAF,Afrique australe,Consommateur,2019-08-03,Prioritaire
AZ-2019-9111247,2019-08-03,Mark Westfall,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2019-08-06,Prioritaire
AZ-2019-8438801,2019-08-03,Mary Parker,Angola,AO,AGO,Afrique australe,Entreprise,2019-08-06,Economie Plus
BN-2019-6245972,2019-08-04,Rachel Norton,Bénin,BJ,BEN,Afrique de l'Ouest,Entreprise,2019-08-08,Economie
AZ-2019-2750080,2019-08-04,Aidan Rowe,Botswana,BW,BWA,Afrique australe,Consommateur,2019-08-09,Economie
AZ-2019-5584970,2019-08-04,Lucas Wood,Burkina Faso,BF,BFA,Afrique de l'Ouest,Entreprise,2019-08-07,Prioritaire
AZ-2019-4871918,2019-08-04,David Harney,Burundi,BI,BDI,Afrique centrale,Entreprise,2019-08-10,Economie
AZ-2019-2752390,2019-08-04,Alexandra Whitehouse,Cabo Verde,CV,CPV,Afrique de l'Ouest,Consommateur,2019-08-08,Economie
AZ-2019-861955,2019-08-04,Harry Nelson,Cameroun,CM,CMR,Afrique centrale,Consommateur,2019-08-06,Economie Plus
AZ-2019-3504387,2019-08-04,Kai Ford,Comores,KM,COM,Afrique de l'Est,Entreprise,2019-08-08,Economie
AZ-2019-9838410,2019-08-04,Victor Kron,Congo,CG,COG,Afrique centrale,Consommateur,2019-08-10,Economie
AZ-2019-2897959,2019-08-04,Bonnie Wilson,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Entreprise,2019-08-10,Economie
BN-2019-7375739,2019-08-04,Patricia Smith,Djibouti,DJ,DJI,Afrique de l'Est,Entreprise,2019-08-10,Economie
BN-2019-3518568,2019-08-05,Kyle Nash,DR Congo,CD,COD,Afrique centrale,Consommateur,2019-08-08,Economie Plus
BN-2019-1557149,2019-08-05,Minnie Cash,Egypte,EG,EGY,Afrique du Nord,Entreprise,2019-08-10,Economie
AZ-2019-5904203,2019-08-05,Joseph Banks,Érythrée,ER,ERI,Afrique de l'Est,Consommateur,2019-08-11,Economie
BN-2019-1328067,2019-08-06,Jasmine Slater,Éthiopie,ET,ETH,Afrique de l'Est,Entreprise,2019-08-08,Economie Plus
BN-2019-3915044,2019-08-06,Anna Leal,Gabon,GA,GAB,Afrique centrale,Consommateur,2019-08-08,Prioritaire
AZ-2019-6819161,2019-08-06,Jennifer Douglas,Gambie,GM,GMB,Afrique de l'Ouest,Entreprise,2019-08-13,Economie
AZ-2019-1597164,2019-08-06,Natasha Heane,Ghana,GH,GHA,Afrique de l'Ouest,Home Office,2019-08-12,Economie
AZ-2019-1976505,2019-08-06,Ava Giles,Guinée,GN,GIN,Afrique de l'Ouest,Entreprise,2019-08-12,Economie
AZ-2019-302639,2019-08-06,Carrie Boots,Guinée équatoriale,GQ,GNQ,Afrique centrale,Entreprise,2019-08-12,Economie
AZ-2019-4571565,2019-08-06,Toni Lanz,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Consommateur,2019-08-11,Economie
AZ-2019-522884,2019-08-06,Leah Marsh,Kenya,KE,KEN,Afrique de l'Est,Entreprise,2019-08-06,Immédiate
AZ-2019-5473130,2019-08-06,Casey Beckett,Lesotho,LS,LSO,Afrique australe,Home Office,2019-08-12,Economie
AZ-2019-8294649,2019-08-06,Jude Leonard,Libéria,LR,LBR,Afrique de l'Ouest,Consommateur,2019-08-07,Prioritaire
BN-2019-388260,2019-08-07,Archer Hort,Libye,LY,LBY,Afrique du Nord,Consommateur,2019-08-12,Economie
BN-2019-6086541,2019-08-07,Ashley Baldwinson,Madagascar,MG,MDG,Afrique de l'Est,Entreprise,2019-08-09,Economie Plus
BN-2019-3084273,2019-08-07,Libby McDonald,Malawi,MW,MWI,Afrique australe,Home Office,2019-08-11,Economie
AZ-2019-9211150,2019-08-07,Brooke Hodgson,Mali,ML,MLI,Afrique de l'Ouest,Consommateur,2019-08-13,Economie
AZ-2019-6155335,2019-08-07,Elise Godfrey,Maroc,MA,MAR,Afrique du Nord,Consommateur,2019-08-12,Economie
BN-2019-2153442,2019-08-07,Jean Crowley,Maurice,MU,MUS,Afrique de l'Est,Entreprise,2019-08-10,Economie Plus
AZ-2019-3374412,2019-08-07,Elise Godfrey,Mauritanie,MR,MRT,Afrique du Nord,Consommateur,2019-08-10,Prioritaire
AZ-2019-4321659,2019-08-07,Erick Tanner,Mozambique,MZ,MOZ,Afrique australe,Entreprise,2019-08-12,Economie
AZ-2019-6685609,2019-08-07,Mason Adams,Namibie,NA,NAM,Afrique australe,Consommateur,2019-08-12,Economie Plus
AZ-2019-651851,2019-08-07,Jade Howe,Niger,NE,NER,Afrique de l'Ouest,Entreprise,2019-08-13,Economie
BN-2019-9212655,2019-08-08,Mohammed Arnold,Nigeria,NG,NGA,Afrique de l'Ouest,Consommateur,2019-08-13,Economie
AZ-2019-4634987,2019-08-08,Isabelle Gould,Ouganda,UG,UGA,Afrique de l'Est,Consommateur,2019-08-14,Economie
BN-2019-3197989,2019-08-08,Koby Ricketson,République centrafricaine,CF,CAF,Afrique centrale,Entreprise,2019-08-13,Economie Plus
BN-2019-9982544,2019-08-08,Charlie Power,Rwanda,RW,RWA,Afrique de l'Est,Home Office,2019-08-15,Economie
AZ-2019-3178451,2019-08-08,Sophie Franklin,São Tomé and Príncipe,ST,STP,Afrique centrale,Entreprise,2019-08-13,Economie
AZ-2019-9141986,2019-08-08,Lucas Northcott,Sénégal,SN,SEN,Afrique de l'Ouest,Consommateur,2019-08-10,Economie Plus
AZ-2019-3303023,2019-08-08,Corey Norton,Seychelles,SC,SYC,Afrique de l'Est,Consommateur,2019-08-11,Prioritaire
AZ-2019-6926624,2019-08-08,Lamar Lockhart,Sierra Leone,SL,SLE,Afrique de l'Ouest,Consommateur,2019-08-12,Economie
BN-2019-9297622,2019-08-09,Jett Osman,Somalie,SO,SOM,Afrique de l'Est,Home Office,2019-08-15,Economie
AZ-2019-6094082,2019-08-09,Lewis Greenwood,Soudan,SD,SDN,Afrique de l'Est,Consommateur,2019-08-11,Prioritaire
AZ-2019-9876300,2019-08-09,Max Ludwig,Soudan du Sud,SS,SSD,Afrique de l'Est,Home Office,2019-08-15,Economie
BN-2019-4964479,2019-08-11,Ella Knopwood,Tchad,TD,TCD,Afrique centrale,Consommateur,2019-08-17,Economie
BN-2019-3359053,2019-08-11,Darcy St George,Afrique du Sud,ZA,ZAF,Afrique centrale,Entreprise,2019-08-11,Immédiate
AZ-2019-4668799,2019-08-11,Alexandra Portus,Algérie,DZ,DZA,Afrique du Nord,Entreprise,2019-08-16,Economie
AZ-2019-4112918,2019-08-11,Kazuko Mason,Angola,AO,AGO,Afrique de l'Est,Home Office,2019-08-17,Economie
AZ-2019-8677910,2019-08-11,Michael Watkins,Bénin,BJ,BEN,Afrique australe,Home Office,2019-08-14,Prioritaire
AZ-2019-6797948,2019-08-11,Phoebe Baines,Botswana,BW,BWA,Afrique australe,Home Office,2019-08-15,Economie
AZ-2019-9462955,2019-08-11,Alfonso Gomez,Afrique du Sud,ZA,ZAF,Afrique australe,Entreprise,2019-08-12,Prioritaire
AZ-2019-49399,2019-08-11,Georgia Blackburn,Algérie,DZ,DZA,Afrique du Nord,Entreprise,2019-08-16,Economie
BN-2019-47251,2019-08-12,Kazuko Mason,Angola,AO,AGO,Afrique australe,Home Office,2019-08-16,Economie
AZ-2019-356444,2019-08-12,Jeremy Pilcher,Bénin,BJ,BEN,Afrique de l'Ouest,Entreprise,2019-08-15,Prioritaire
AZ-2019-2995713,2019-08-12,Ella Knopwood,Botswana,BW,BWA,Afrique australe,Consommateur,2019-08-14,Economie Plus
AZ-2019-3152192,2019-08-12,Hannah Conyers,Burkina Faso,BF,BFA,Afrique de l'Ouest,Home Office,2019-08-14,Economie Plus
BN-2019-9900559,2019-08-12,Rachel Tyler,Burundi,BI,BDI,Afrique centrale,Entreprise,2019-08-16,Economie
BN-2019-6947599,2019-08-12,Elijah Ruatoka,Cabo Verde,CV,CPV,Afrique de l'Ouest,Home Office,2019-08-19,Economie
BN-2019-4513142,2019-08-12,Niamh Mann,Cameroun,CM,CMR,Afrique centrale,Consommateur,2019-08-17,Economie
BN-2019-9289926,2019-08-13,Alexandra Macdonald,Comores,KM,COM,Afrique de l'Est,Entreprise,2019-08-17,Economie
AZ-2019-7795641,2019-08-13,Lily Skurrie,Congo,CG,COG,Afrique centrale,Entreprise,2019-08-13,Immédiate
AZ-2019-8054390,2019-08-13,Taj Knetes,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Consommateur,2019-08-18,Economie
AZ-2019-4898591,2019-08-13,Lester Wimmer,Djibouti,DJ,DJI,Afrique de l'Est,Consommateur,2019-08-13,Immédiate
AZ-2019-6244900,2019-08-13,Lilly Le Grand,DR Congo,CD,COD,Afrique centrale,Home Office,2019-08-13,Immédiate
AZ-2019-1447703,2019-08-13,Kelly Long,Egypte,EG,EGY,Afrique du Nord,Entreprise,2019-08-18,Economie
AZ-2019-5324394,2019-08-13,Ella Troy,Érythrée,ER,ERI,Afrique de l'Est,Home Office,2019-08-19,Economie
BN-2019-2863458,2019-08-14,John Kemp,Éthiopie,ET,ETH,Afrique de l'Est,Home Office,2019-08-18,Economie
AZ-2019-5167139,2019-08-14,Dylan O'Halloran,Gabon,GA,GAB,Afrique centrale,Home Office,2019-08-18,Economie
BN-2019-7005725,2019-08-14,Isabelle Macghey,Gambie,GM,GMB,Afrique de l'Ouest,Consommateur,2019-08-17,Economie Plus
AZ-2019-4019056,2019-08-14,Robert James,Ghana,GH,GHA,Afrique de l'Ouest,Home Office,2019-08-20,Economie
AZ-2019-3892421,2019-08-14,Ethan Howarth,Guinée,GN,GIN,Afrique de l'Ouest,Consommateur,2019-08-18,Economie
AZ-2019-2002086,2019-08-14,Dylan Dry,Guinée équatoriale,GQ,GNQ,Afrique centrale,Consommateur,2019-08-18,Economie Plus
AZ-2019-3146183,2019-08-14,Chloe Landale,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Home Office,2019-08-16,Prioritaire
AZ-2019-8854182,2019-08-14,Harvey Daniels,Kenya,KE,KEN,Afrique de l'Est,Consommateur,2019-08-20,Economie
BN-2019-5824025,2019-08-15,Amy Nixon,Lesotho,LS,LSO,Afrique australe,Consommateur,2019-08-16,Prioritaire
BN-2019-91476,2019-08-15,Amy Pritchard,Libéria,LR,LBR,Afrique de l'Ouest,Consommateur,2019-08-18,Prioritaire
AZ-2019-8533393,2019-08-15,Harriet Chadwick,Libye,LY,LBY,Afrique du Nord,Entreprise,2019-08-16,Prioritaire
AZ-2019-167426,2019-08-15,David Arnold,Madagascar,MG,MDG,Afrique de l'Est,Consommateur,2019-08-15,Immédiate
AZ-2019-3393517,2019-08-15,Kyle Nash,Malawi,MW,MWI,Afrique australe,Consommateur,2019-08-20,Economie
BN-2019-8933251,2019-08-16,Lloyd Barnes,Mali,ML,MLI,Afrique de l'Ouest,Entreprise,2019-08-21,Economie
BN-2019-2645644,2019-08-16,Jeremy Pilcher,Maroc,MA,MAR,Afrique du Nord,Entreprise,2019-08-17,Prioritaire
AZ-2019-5931184,2019-08-16,Ethel Cole,Maurice,MU,MUS,Afrique de l'Est,Home Office,2019-08-18,Prioritaire
AZ-2019-3798193,2019-08-16,Tyson Ebden,Mauritanie,MR,MRT,Afrique du Nord,Consommateur,2019-08-21,Economie
AZ-2019-8696751,2019-08-16,Elijah Sodeman,Mozambique,MZ,MOZ,Afrique australe,Consommateur,2019-08-20,Economie
BN-2019-9235525,2019-08-18,Maya Pamphlett,Namibie,NA,NAM,Afrique australe,Consommateur,2019-08-24,Economie
BN-2019-5307129,2019-08-18,Katie Evenden,Niger,NE,NER,Afrique de l'Ouest,Entreprise,2019-08-23,Economie
AZ-2019-8531575,2019-08-18,Nicole Johns,Nigeria,NG,NGA,Afrique de l'Ouest,Consommateur,2019-08-24,Economie
BN-2019-153112,2019-08-18,Ella Dwyer-Gray,Ouganda,UG,UGA,Afrique de l'Est,Consommateur,2019-08-24,Economie
AZ-2019-5935860,2019-08-18,Ginger Owens,République centrafricaine,CF,CAF,Afrique centrale,Consommateur,2019-08-18,Immédiate
